route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
9,1,1_100030_5_9_6,Hiltrup Franz-Marc-Weg,,,,9_4_1,,
9,1,1_100030_6_9_6,Von-Humboldt-Straße,,,,9_3_1,,
9,1,1_100030_7_9_6,Hiltrup Franz-Marc-Weg,,,,9_2_1,,
9,1,1_100030_8_9_6,Sprakel,,,,9_5_1,,
9,1,1_100030_10_9_6,Hiltrup Franz-Marc-Weg,,,,9_4_1,,
9,1,1_100030_11_9_6,Von-Humboldt-Straße,,,,9_3_1,,
9,1,1_100030_12_9_6,Hiltrup Franz-Marc-Weg,,,,9_2_1,,
9,1,1_100030_13_9_6,Von-Humboldt-Straße,,,,9_3_1,,
9,1,1_100031_2_9_8,Hiltrup Franz-Marc-Weg,,,,9_8_1,,
9,1,1_100031_3_9_8,Sprakel,,,,9_5_1,,
9,1,1_100031_5_9_8,Hiltrup Franz-Marc-Weg,,,,9_4_1,,
9,1,1_100031_6_9_8,Von-Humboldt-Straße,,,,9_3_1,,
9,1,1_100031_7_9_8,Hiltrup Franz-Marc-Weg,,,,9_2_1,,
9,1,1_100031_8_9_8,Sprakel,,,,9_5_1,,
9,1,1_100031_10_9_8,Hiltrup Franz-Marc-Weg,,,,9_4_1,,
9,1,1_100031_11_9_8,Sprakel,,,,9_5_1,,
9,1,1_100031_13_9_8,Hiltrup Franz-Marc-Weg,,,,9_4_1,,
82,1,1_100031_14_82_8,Rudolf-Diesel-Straße,,,,82_811_1,,
82,1,1_100031_15_82_8,Hiltrup Franz-Marc-Weg,,,,82_810_1,,
10,1,1_100032_2_10_5,Handorf Hornheide,,,,10_7_1,,
10,1,1_100032_4_10_5,Mecklenbeck Waldweg,,,,10_408_1,,
10,1,1_100032_5_10_5,Handorf Hornheide,,,,10_315_1,,
10,1,1_100032_7_10_5,Mecklenbeck Meckmannweg,,,,10_4_1,,
10,1,1_100032_8_10_5,Handorf Hornheide,,,,10_7_1,,
10,1,1_100032_10_10_5,Mecklenbeck Waldweg,,,,10_408_1,,
10,1,1_100032_11_10_5,Handorf Hornheide,,,,10_315_1,,
10,1,1_100032_13_10_5,Mecklenbeck Meckmannweg,,,,10_4_1,,
10,1,1_100032_14_10_5,Handorf Hornheide,,,,10_7_1,,
10,1,1_100032_16_10_5,Mecklenbeck Waldweg,,,,10_408_1,,
10,1,1_100032_17_10_5,Handorf Hornheide,,,,10_315_1,,
10,1,1_100032_19_10_5,Mecklenbeck Meckmannweg,,,,10_4_1,,
83,1,1_100032_20_83_5,Handorf Hornheide,,,,83_9_1,,
8,1,1_100033_2_8_9,Coerde,,,,8_103_1,,
8,1,1_100033_4_8_9,Wolbeck Nogatstraße,,,,8_106_1,,
8,1,1_100033_5_8_9,Coerde,,,,8_103_1,,
8,1,1_100033_7_8_9,Wolbeck Nogatstraße,,,,8_106_1,,
8,1,1_100033_8_8_9,Coerde,,,,8_103_1,,
8,1,1_100033_10_8_9,Wolbeck Nogatstraße,,,,8_106_1,,
8,1,1_100033_11_8_9,Coerde,,,,8_103_1,,
8,1,1_100033_13_8_9,Wolbeck Nogatstraße,,,,8_106_1,,
8,1,1_100033_14_8_9,Coerde,,,,8_103_1,,
8,1,1_100033_16_8_9,Wolbeck Nogatstraße,,,,8_106_1,,
8,1,1_100033_17_8_9,Coerde,,,,8_103_1,,
8,1,1_100033_19_8_9,Wolbeck Nogatstraße,,,,8_106_1,,
8,1,1_100033_20_8_9,Coerde,,,,8_103_1,,
81,1,1_100033_22_81_9,Amelsbüren,,,,81_8_1,,
81,1,1_100033_23_81_9,Kinderhaus Brüningheide,,,,81_9_1,,
81,1,1_100033_24_81_9,Amelsbüren,,,,81_14_1,,
1,1,1_100034_2_1_3,Roxel Hallenbad,,,,1_11_1,,
1,1,1_100034_3_1_3,Amelsbüren Bahnhof,,,,1_24_1,,
1,1,1_100034_4_1_3,Roxel Hallenbad,,,,1_11_1,,
1,1,1_100034_5_1_3,Amelsbüren Bahnhof,,,,1_24_1,,
1,1,1_100034_6_1_3,Roxel Hallenbad,,,,1_11_1,,
1,1,1_100034_7_1_3,Amelsbüren Bahnhof,,,,1_24_1,,
1,1,1_100034_8_1_3,Roxel Hallenbad,,,,1_11_1,,
1,1,1_100034_9_1_3,Amelsbüren Bahnhof,,,,1_24_1,,
1,1,1_100034_10_1_3,Roxel Hallenbad,,,,1_11_1,,
80,1,1_100034_11_80_3,Hauptbahnhof,,,,80_4_1,,
20,1,1_100035_2_20_1,Mecklenbeck Meckmannweg,,,,20_3_1,,
20,1,1_100035_3_20_1,Albachten Bahnhof,,,,20_2_1,,
20,1,1_100035_4_20_1,Mecklenbeck Meckmannweg,,,,20_3_1,,
20,1,1_100035_5_20_1,Albachten Bahnhof,,,,20_2_1,,
20,1,1_100035_6_20_1,Mecklenbeck Meckmannweg,,,,20_3_1,,
20,1,1_100035_7_20_1,Albachten Bahnhof,,,,20_2_1,,
20,1,1_100035_8_20_1,Mecklenbeck Meckmannweg,,,,20_3_1,,
20,1,1_100035_9_20_1,Albachten Bahnhof,,,,20_2_1,,
20,1,1_100035_10_20_1,Mecklenbeck Meckmannweg,,,,20_3_1,,
20,1,1_100035_11_20_1,Albachten Bahnhof,,,,20_2_1,,
20,1,1_100035_12_20_1,Mecklenbeck Meckmannweg,,,,20_3_1,,
20,1,1_100035_13_20_1,Albachten Bahnhof,,,,20_2_1,,
20,1,1_100035_14_20_1,Mecklenbeck Meckmannweg,,,,20_3_1,,
20,1,1_100035_15_20_1,Albachten Bahnhof,,,,20_2_1,,
20,1,1_100035_16_20_1,Mecklenbeck Meckmannweg,,,,20_3_1,,
20,1,1_100035_17_20_1,Albachten Bahnhof,,,,20_2_1,,
20,1,1_100035_18_20_1,Mecklenbeck Meckmannweg,,,,20_3_1,,
20,1,1_100035_19_20_1,Albachten Bahnhof,,,,20_2_1,,
20,1,1_100035_20_20_1,Mecklenbeck Meckmannweg,,,,20_3_1,,
20,1,1_100035_21_20_1,Albachten Bahnhof,,,,20_2_1,,
20,1,1_100035_22_20_1,Mecklenbeck Meckmannweg,,,,20_3_1,,
20,1,1_100035_23_20_1,Albachten Bahnhof,,,,20_2_1,,
20,1,1_100035_24_20_1,Mecklenbeck Meckmannweg,,,,20_3_1,,
20,1,1_100035_25_20_1,Albachten Bahnhof,,,,20_2_1,,
20,1,1_100035_26_20_1,Mecklenbeck Meckmannweg,,,,20_3_1,,
20,1,1_100035_27_20_1,Albachten Bahnhof,,,,20_2_1,,
20,1,1_100035_28_20_1,Mecklenbeck Meckmannweg,,,,20_3_1,,
20,1,1_100035_29_20_1,Albachten Bahnhof,,,,20_2_1,,
20,1,1_100035_30_20_1,Mecklenbeck Meckmannweg,,,,20_3_1,,
20,1,1_100035_31_20_1,Albachten Bahnhof,,,,20_2_1,,
8,1,1_100036_2_8_12,Wolbeck Nogatstraße,,,,8_106_1,,
8,1,1_100036_3_8_12,Kinderhaus Schulzentrum,,,,8_105_1,,
6,1,1_100036_5_6_12,Hiltrup Bahnhof,,,,6_304_1,,
6,1,1_100036_6_6_12,Coerde,,,,6_307_1,,
6,1,1_100036_8_6_12,Hiltrup Bahnhof,,,,6_304_1,,
6,1,1_100036_9_6_12,Coerde,,,,6_307_1,,
6,1,1_100036_11_6_12,Hiltrup Bahnhof,,,,6_308_1,,
6,1,1_100036_12_6_12,Coerde,,,,6_307_1,,
6,1,1_100036_14_6_12,Hiltrup Bahnhof,,,,6_304_1,,
6,1,1_100036_15_6_12,Coerde,,,,6_307_1,,
6,1,1_100036_17_6_12,Hiltrup Bahnhof,,,,6_304_1,,
15,1,1_100037_2_15_2,Albachten Bahnhof,,,,15_8_1,,
15,1,1_100037_3_15_2,Kinderhaus Brüningheide,,,,15_9_1,,
15,1,1_100037_4_15_2,Albachten Bahnhof,,,,15_8_1,,
15,1,1_100037_5_15_2,Kinderhaus Brüningheide,,,,15_9_1,,
15,1,1_100037_6_15_2,Albachten Bahnhof,,,,15_8_1,,
15,1,1_100037_7_15_2,Kinderhaus Brüningheide,,,,15_9_1,,
15,1,1_100037_8_15_2,Albachten Bahnhof,,,,15_8_1,,
15,1,1_100037_9_15_2,Kinderhaus Brüningheide,,,,15_9_1,,
15,1,1_100037_10_15_2,Albachten Bahnhof,,,,15_8_1,,
15,1,1_100037_11_15_2,Kinderhaus Brüningheide,,,,15_9_1,,
15,1,1_100037_12_15_2,Albachten Bahnhof,,,,15_8_1,,
84,1,1_100037_13_84_2,Tannenhof,,,,84_7_1,,
84,1,1_100037_14_84_2,Albachten Bahnhof,,,,84_10_1,,
84,1,1_100037_15_84_2,Tannenhof,,,,84_17_1,,
84,1,1_100037_16_84_2,Albachten Bahnhof,,,,84_10_1,,
84,1,1_100037_17_84_2,Tannenhof,,,,84_17_1,,
18,1,1_100038_2_18_2,Alexianerweg,,,,18_5_1,,
18,1,1_100038_3_18_2,Wolbeck,,,,18_6_1,,
18,1,1_100038_5_18_2,Alexianerweg,,,,18_5_1,,
18,1,1_100038_6_18_2,Wolbeck,,,,18_6_1,,
18,1,1_100038_8_18_2,Alexianerweg,,,,18_5_1,,
18,1,1_100038_9_18_2,Wolbeck,,,,18_6_1,,
18,1,1_100038_11_18_2,Alexianerweg,,,,18_5_1,,
18,1,1_100038_12_18_2,Wolbeck,,,,18_6_1,,
18,1,1_100038_14_18_2,Alexianerweg,,,,18_5_1,,
18,1,1_100038_15_18_2,Wolbeck,,,,18_6_1,,
18,1,1_100038_17_18_2,Alexianerweg,,,,18_5_1,,
18,1,1_100038_18_18_2,Wolbeck,,,,18_6_1,,
18,1,1_100038_20_18_2,Alexianerweg,,,,18_5_1,,
18,1,1_100038_21_18_2,Wolbeck,,,,18_6_1,,
18,1,1_100038_23_18_2,Alexianerweg,,,,18_5_1,,
2,1,1_100039_2_2_2,Technologiepark,,,,2_12_1,,
2,1,1_100039_3_2_2,Handorf Kaserne,,,,2_7_1,,
15,1,1_100040_2_15_4,Kinderhaus Brüningheide,,,,15_9_1,,
15,1,1_100040_3_15_4,Albachten Bahnhof,,,,15_8_1,,
15,1,1_100040_4_15_4,Kinderhaus Brüningheide,,,,15_9_1,,
15,1,1_100040_5_15_4,Albachten Bahnhof,,,,15_8_1,,
15,1,1_100040_6_15_4,Kinderhaus Brüningheide,,,,15_9_1,,
15,1,1_100040_7_15_4,Albachten Bahnhof,,,,15_8_1,,
15,1,1_100040_8_15_4,Kinderhaus Brüningheide,,,,15_9_1,,
15,1,1_100040_9_15_4,Albachten Bahnhof,,,,15_8_1,,
15,1,1_100040_10_15_4,Kinderhaus Brüningheide,,,,15_9_1,,
15,1,1_100040_11_15_4,Albachten Bahnhof,,,,15_8_1,,
15,1,1_100040_12_15_4,Kinderhaus Brüningheide,,,,15_9_1,,
81,1,1_100040_14_81_4,Amelsbüren,,,,81_8_1,,
81,1,1_100040_15_81_4,Kinderhaus Brüningheide,,,,81_11_1,,
5,1,1_100041_2_5_3,Hiltrup Bahnhof,,,,5_8_1,,
5,1,1_100041_3_5_3,Nienberge Hannaschweg,,,,5_5_1,,
5,1,1_100041_4_5_3,Hiltrup Bahnhof,,,,5_8_1,,
5,1,1_100041_5_5_3,Nienberge Hannaschweg,,,,5_5_1,,
5,1,1_100041_6_5_3,Hiltrup Bahnhof,,,,5_8_1,,
5,1,1_100041_7_5_3,Nienberge Hannaschweg,,,,5_5_1,,
5,1,1_100041_8_5_3,Hiltrup Bahnhof,,,,5_8_1,,
5,1,1_100041_9_5_3,Nienberge Hannaschweg,,,,5_5_1,,
5,1,1_100041_10_5_3,Hiltrup Bahnhof,,,,5_8_1,,
5,1,1_100041_11_5_3,Nienberge Hannaschweg,,,,5_5_1,,
2,1,1_100042_2_2_1,Technologiepark,,,,2_12_1,,
2,1,1_100042_3_2_1,Handorf Kaserne,,,,2_7_1,,
2,1,1_100042_4_2_1,Technologiepark,,,,2_12_1,,
2,1,1_100042_5_2_1,Handorf Kaserne,,,,2_7_1,,
2,1,1_100042_6_2_1,Technologiepark,,,,2_12_1,,
2,1,1_100042_7_2_1,Handorf Kaserne,,,,2_7_1,,
2,1,1_100042_8_2_1,Technologiepark,,,,2_12_1,,
2,1,1_100042_9_2_1,Handorf Kaserne,,,,2_7_1,,
2,1,1_100042_10_2_1,Technologiepark,,,,2_12_1,,
2,1,1_100042_11_2_1,Handorf Kaserne,,,,2_7_1,,
2,1,1_100042_12_2_1,Technologiepark,,,,2_12_1,,
2,1,1_100042_13_2_1,Handorf Kaserne,,,,2_7_1,,
1,1,1_100043_2_1_12,Amelsbüren Bahnhof,,,,1_24_1,,
1,1,1_100043_3_1_12,Roxel Hallenbad,,,,1_11_1,,
1,1,1_100043_4_1_12,Amelsbüren Bahnhof,,,,1_24_1,,
1,1,1_100043_5_1_12,Roxel Hallenbad,,,,1_11_1,,
1,1,1_100043_6_1_12,Amelsbüren Bahnhof,,,,1_24_1,,
1,1,1_100043_7_1_12,Roxel Hallenbad,,,,1_11_1,,
1,1,1_100043_8_1_12,Amelsbüren Bahnhof,,,,1_24_1,,
1,1,1_100043_9_1_12,Roxel Hallenbad,,,,1_11_1,,
1,1,1_100043_10_1_12,Amelsbüren Bahnhof,,,,1_24_1,,
81,1,1_100043_11_81_12,Kinderhaus Brüningheide,,,,81_9_1,,
81,1,1_100043_12_81_12,Amelsbüren,,,,81_14_1,,
1,1,1_100044_2_1_1,Amelsbüren Bahnhof,,,,1_22_1,,
1,1,1_100044_3_1_1,Roxel Hallenbad,,,,1_11_1,,
1,1,1_100044_4_1_1,Amelsbüren Bahnhof,,,,1_24_1,,
1,1,1_100044_5_1_1,Roxel Hallenbad,,,,1_11_1,,
1,1,1_100044_6_1_1,Amelsbüren Bahnhof,,,,1_24_1,,
1,1,1_100044_7_1_1,Roxel Hallenbad,,,,1_11_1,,
1,1,1_100044_8_1_1,Amelsbüren Bahnhof,,,,1_24_1,,
1,1,1_100044_9_1_1,Roxel Hallenbad,,,,1_11_1,,
1,1,1_100044_10_1_1,Amelsbüren Bahnhof,,,,1_24_1,,
16,1,1_100045_2_16_5,Kinderhaus Brüningheide,,,,16_1_1,,
15,1,1_100045_3_15_5,Albachten Bahnhof,,,,15_8_1,,
15,1,1_100045_4_15_5,Kinderhaus Brüningheide,,,,15_9_1,,
15,1,1_100045_5_15_5,Albachten Bahnhof,,,,15_8_1,,
15,1,1_100045_6_15_5,Kinderhaus Brüningheide,,,,15_9_1,,
15,1,1_100045_7_15_5,Albachten Bahnhof,,,,15_8_1,,
15,1,1_100045_8_15_5,Kinderhaus Brüningheide,,,,15_9_1,,
15,1,1_100045_9_15_5,Albachten Bahnhof,,,,15_8_1,,
15,1,1_100045_10_15_5,Kinderhaus Brüningheide,,,,15_9_1,,
15,1,1_100045_11_15_5,Albachten Bahnhof,,,,15_8_1,,
15,1,1_100045_12_15_5,Kinderhaus Brüningheide,,,,15_9_1,,
15,1,1_100045_13_15_5,Albachten Bahnhof,,,,15_8_1,,
16,1,1_100046_2_16_6,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,1,1_100046_3_16_6,Kinderhaus Brüningheide,,,,16_1_1,,
16,1,1_100046_4_16_6,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,1,1_100046_5_16_6,Kinderhaus Brüningheide,,,,16_1_1,,
16,1,1_100046_6_16_6,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,1,1_100046_7_16_6,Kinderhaus Brüningheide,,,,16_1_1,,
16,1,1_100046_8_16_6,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,1,1_100046_9_16_6,Kinderhaus Brüningheide,,,,16_1_1,,
16,1,1_100046_10_16_6,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,1,1_100046_11_16_6,Kinderhaus Brüningheide,,,,16_1_1,,
16,1,1_100046_12_16_6,Mecklenbeck Meckmannweg,,,,16_2_1,,
16,1,1_100046_13_16_6,Kinderhaus Brüningheide,,,,16_1_1,,
81,1,1_100046_15_81_6,Amelsbüren,,,,81_8_1,,
81,1,1_100046_16_81_6,Kinderhaus Brüningheide,,,,81_9_1,,
81,1,1_100046_17_81_6,Amelsbüren,,,,81_14_1,,
9,1,1_100047_2_9_9,Sprakel,,,,9_11_1,,
9,1,1_100047_3_9_9,Hiltrup Franz-Marc-Weg,,,,9_206_1,,
9,1,1_100047_4_9_9,Von-Humboldt-Straße,,,,9_3_1,,
9,1,1_100047_5_9_9,Hiltrup Franz-Marc-Weg,,,,9_2_1,,
9,1,1_100047_6_9_9,Sprakel,,,,9_5_1,,
9,1,1_100047_8_9_9,Hiltrup Franz-Marc-Weg,,,,9_4_1,,
9,1,1_100047_9_9_9,Sprakel,,,,9_5_1,,
9,1,1_100047_11_9_9,Hiltrup Franz-Marc-Weg,,,,9_4_1,,
9,1,1_100047_12_9_9,Sprakel,,,,9_5_1,,
4,1,1_100048_2_4_4,Gelmer,,,,4_5_1,,
4,1,1_100048_3_4_4,Clemenshospital,,,,4_2_1,,
4,1,1_100048_5_4_4,Gelmer,,,,4_7_1,,
4,1,1_100048_6_4_4,Clemenshospital,,,,4_2_1,,
4,1,1_100048_8_4_4,Gelmer,,,,4_5_1,,
4,1,1_100048_9_4_4,Clemenshospital,,,,4_2_1,,
4,1,1_100048_11_4_4,Gelmer,,,,4_7_1,,
4,1,1_100048_12_4_4,Clemenshospital,,,,4_2_1,,
4,1,1_100048_14_4_4,Gelmer,,,,4_5_1,,
4,1,1_100048_15_4_4,Clemenshospital,,,,4_2_1,,
4,1,1_100048_17_4_4,Gelmer,,,,4_7_1,,
4,1,1_100048_18_4_4,Clemenshospital,,,,4_2_1,,
5,1,1_100049_2_5_6,Nienberge Hannaschweg,,,,5_5_1,,
5,1,1_100049_3_5_6,Hiltrup Bahnhof,,,,5_8_1,,
5,1,1_100049_4_5_6,Nienberge Hannaschweg,,,,5_5_1,,
5,1,1_100049_5_5_6,Hiltrup Bahnhof,,,,5_8_1,,
5,1,1_100049_6_5_6,Nienberge Hannaschweg,,,,5_5_1,,
5,1,1_100049_7_5_6,Hiltrup Bahnhof,,,,5_8_1,,
5,1,1_100049_8_5_6,Nienberge Hannaschweg,,,,5_5_1,,
5,1,1_100049_9_5_6,Hiltrup Bahnhof,,,,5_8_1,,
5,1,1_100049_10_5_6,Nienberge Hannaschweg,,,,5_5_1,,
5,1,1_100049_11_5_6,Hiltrup Bahnhof,,,,5_8_1,,
5,1,1_100049_12_5_6,Nienberge Hannaschweg,,,,5_5_1,,
85,1,1_100049_13_85_6,Wolbeck Tiergarten,,,,85_10_1,,
85,1,1_100049_15_85_6,Gremmendorfer Weg,,,,85_131_1,,
11,1,1_100050_2_11_10,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,1,1_100050_3_11_10,Tannenhof,,,,11_6_1,,
11,1,1_100050_4_11_10,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,1,1_100050_5_11_10,Tannenhof,,,,11_6_1,,
11,1,1_100050_6_11_10,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,1,1_100050_7_11_10,Tannenhof,,,,11_6_1,,
11,1,1_100050_8_11_10,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,1,1_100050_9_11_10,Tannenhof,,,,11_6_1,,
11,1,1_100050_10_11_10,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,1,1_100050_11_11_10,Tannenhof,,,,11_6_1,,
11,1,1_100050_12_11_10,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,1,1_100050_13_11_10,Tannenhof,,,,11_6_1,,
6,1,1_100051_2_6_4,Coerde,,,,6_307_1,,
6,1,1_100051_4_6_4,Hiltrup Schulzentrum,,,,6_314_1,,
9,1,1_100051_6_9_4,Von-Humboldt-Straße,,,,9_3_1,,
9,1,1_100051_7_9_4,Hiltrup Franz-Marc-Weg,,,,9_2_1,,
9,1,1_100051_8_9_4,Sprakel,,,,9_5_1,,
9,1,1_100051_10_9_4,Hiltrup Franz-Marc-Weg,,,,9_4_1,,
9,1,1_100051_11_9_4,Sprakel,,,,9_5_1,,
9,1,1_100051_13_9_4,Hiltrup Franz-Marc-Weg,,,,9_4_1,,
9,1,1_100051_14_9_4,Von-Humboldt-Straße,,,,9_3_1,,
82,1,1_100051_16_82_4,Hiltrup Franz-Marc-Weg,,,,82_810_1,,
82,1,1_100051_17_82_4,Rudolf-Diesel-Straße,,,,82_811_1,,
2,1,1_100052_2_2_6,Handorf Kaserne,,,,2_7_1,,
2,1,1_100052_3_2_6,Technologiepark,,,,2_12_1,,
2,1,1_100052_4_2_6,Handorf Kaserne,,,,2_7_1,,
2,1,1_100052_5_2_6,Technologiepark,,,,2_12_1,,
2,1,1_100052_6_2_6,Handorf Kaserne,,,,2_7_1,,
2,1,1_100052_7_2_6,Technologiepark,,,,2_12_1,,
2,1,1_100052_8_2_6,Handorf Kaserne,,,,2_7_1,,
2,1,1_100052_9_2_6,Technologiepark,,,,2_12_1,,
2,1,1_100052_10_2_6,Handorf Kaserne,,,,2_7_1,,
2,1,1_100052_11_2_6,Technologiepark,,,,2_12_1,,
2,1,1_100052_12_2_6,Handorf Kaserne,,,,2_7_1,,
2,1,1_100052_13_2_6,Technologiepark,,,,2_12_1,,
15,1,1_100053_2_15_7,Albachten Bahnhof,,,,15_8_1,,
15,1,1_100053_3_15_7,Kinderhaus Brüningheide,,,,15_9_1,,
15,1,1_100053_4_15_7,Albachten Bahnhof,,,,15_8_1,,
15,1,1_100053_5_15_7,Kinderhaus Brüningheide,,,,15_9_1,,
15,1,1_100053_6_15_7,Albachten Bahnhof,,,,15_8_1,,
15,1,1_100053_7_15_7,Kinderhaus Brüningheide,,,,15_9_1,,
15,1,1_100053_8_15_7,Albachten Bahnhof,,,,15_8_1,,
15,1,1_100053_9_15_7,Kinderhaus Brüningheide,,,,15_9_1,,
15,1,1_100053_10_15_7,Albachten Bahnhof,,,,15_8_1,,
15,1,1_100053_11_15_7,Kinderhaus Brüningheide,,,,15_9_1,,
15,1,1_100053_12_15_7,Albachten Bahnhof,,,,15_8_1,,
84,1,1_100053_13_84_7,Tannenhof,,,,84_7_1,,
84,1,1_100053_14_84_7,Albachten Bahnhof,,,,84_10_1,,
408,1,1_100054_2_408_1,Gremmendorf Ehrenmal,,,,408_2_5,,
408,1,1_100054_4_408_1,Delstrup,,,,408_1_5,,
408,1,1_100054_5_408_1,Gremmendorf Ehrenmal,,,,408_2_5,,
408,1,1_100054_7_408_1,Delstrup,,,,408_1_5,,
408,1,1_100054_8_408_1,Gremmendorf Ehrenmal,,,,408_2_5,,
408,1,1_100054_10_408_1,Delstrup,,,,408_1_5,,
408,1,1_100054_11_408_1,Gremmendorf Ehrenmal,,,,408_2_5,,
408,1,1_100054_13_408_1,Delstrup,,,,408_1_5,,
408,1,1_100054_14_408_1,Gremmendorf Ehrenmal,,,,408_2_5,,
408,1,1_100054_16_408_1,Delstrup,,,,408_1_5,,
408,1,1_100054_17_408_1,Gremmendorf Ehrenmal,,,,408_2_5,,
408,1,1_100054_19_408_1,Delstrup,,,,408_1_5,,
408,1,1_100054_20_408_1,Gremmendorf Ehrenmal,,,,408_2_5,,
408,1,1_100054_22_408_1,Delstrup,,,,408_1_5,,
408,1,1_100054_23_408_1,Gremmendorf Ehrenmal,,,,408_2_5,,
408,1,1_100054_25_408_1,Delstrup,,,,408_1_5,,
408,1,1_100054_26_408_1,Gremmendorf Ehrenmal,,,,408_2_5,,
408,1,1_100054_28_408_1,Delstrup,,,,408_1_5,,
408,1,1_100054_29_408_1,Gremmendorf Ehrenmal,,,,408_2_5,,
408,1,1_100054_31_408_1,Delstrup,,,,408_1_5,,
408,1,1_100054_32_408_1,Gremmendorf Ehrenmal,,,,408_2_5,,
408,1,1_100054_34_408_1,Delstrup,,,,408_1_5,,
408,1,1_100054_35_408_1,Gremmendorf Ehrenmal,,,,408_2_5,,
408,1,1_100054_37_408_1,Delstrup,,,,408_1_5,,
408,1,1_100054_38_408_1,Gremmendorf Ehrenmal,,,,408_2_5,,
408,1,1_100054_40_408_1,Delstrup,,,,408_1_5,,
408,1,1_100054_41_408_1,Gremmendorf Ehrenmal,,,,408_2_5,,
408,1,1_100054_43_408_1,Delstrup,,,,408_1_5,,
408,1,1_100054_44_408_1,Gremmendorf Ehrenmal,,,,408_2_5,,
408,1,1_100054_46_408_1,Delstrup,,,,408_1_5,,
408,1,1_100054_47_408_1,Gremmendorf Ehrenmal,,,,408_2_5,,
408,1,1_100054_49_408_1,Delstrup,,,,408_1_5,,
408,1,1_100054_50_408_1,Gremmendorf Ehrenmal,,,,408_2_5,,
408,1,1_100054_52_408_1,Delstrup,,,,408_1_5,,
408,1,1_100054_53_408_1,Gremmendorf Ehrenmal,,,,408_4_5,,
408,1,1_100054_55_408_1,Delstrup,,,,408_3_5,,
408,1,1_100054_56_408_1,Gremmendorf Ehrenmal,,,,408_4_5,,
408,1,1_100054_58_408_1,Delstrup,,,,408_3_5,,
408,1,1_100054_59_408_1,Gremmendorf Ehrenmal,,,,408_4_5,,
408,1,1_100054_61_408_1,Delstrup,,,,408_3_5,,
408,1,1_100054_62_408_1,Gremmendorf Ehrenmal,,,,408_4_5,,
408,1,1_100054_64_408_1,Delstrup,,,,408_3_5,,
408,1,1_100054_65_408_1,Gremmendorf Ehrenmal,,,,408_4_5,,
11,1,1_100055_2_11_3,Tannenhof,,,,11_6_1,,
11,1,1_100055_3_11_3,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,1,1_100055_4_11_3,Tannenhof,,,,11_6_1,,
11,1,1_100055_5_11_3,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,1,1_100055_6_11_3,Tannenhof,,,,11_6_1,,
11,1,1_100055_7_11_3,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,1,1_100055_8_11_3,Tannenhof,,,,11_6_1,,
11,1,1_100055_9_11_3,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,1,1_100055_10_11_3,Tannenhof,,,,11_6_1,,
11,1,1_100055_11_11_3,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,1,1_100055_12_11_3,Tannenhof,,,,11_6_1,,
11,1,1_100055_13_11_3,Gievenbeck Dieckmannstr.,,,,11_3_1,,
17,1,1_100057_2_17_4,Krögerweg,,,,17_6_1,,
17,1,1_100057_3_17_4,Kinderhaus Schulzentrum,,,,17_7_1,,
17,1,1_100057_5_17_4,Krögerweg,,,,17_8_1,,
17,1,1_100057_6_17_4,Kinderhaus Schulzentrum,,,,17_7_1,,
17,1,1_100057_8_17_4,Krögerweg,,,,17_8_1,,
17,1,1_100057_9_17_4,Kinderhaus Schulzentrum,,,,17_7_1,,
17,1,1_100057_11_17_4,Krögerweg,,,,17_8_1,,
17,1,1_100057_12_17_4,Kinderhaus Schulzentrum,,,,17_7_1,,
17,1,1_100057_14_17_4,Krögerweg,,,,17_8_1,,
17,1,1_100057_15_17_4,Kinderhaus Schulzentrum,,,,17_7_1,,
17,1,1_100057_17_17_4,Krögerweg,,,,17_8_1,,
17,1,1_100057_18_17_4,Kinderhaus Schulzentrum,,,,17_7_1,,
17,1,1_100057_20_17_4,Krögerweg,,,,17_8_1,,
17,1,1_100057_21_17_4,Kinderhaus Schulzentrum,,,,17_7_1,,
17,1,1_100057_23_17_4,Krögerweg,,,,17_8_1,,
11,1,1_100058_2_11_6,Tannenhof,,,,11_6_1,,
11,1,1_100058_3_11_6,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,1,1_100058_4_11_6,Tannenhof,,,,11_6_1,,
11,1,1_100058_5_11_6,Gievenbeck Dieckmannstr.,,,,11_3_1,,
11,1,1_100058_6_11_6,Tannenhof,,,,11_6_1,,
